text,rating
"Если бы сеть ловил нормально, то был бы хороший телефон.",1
"Покупайте этот товар, не пожалеете.",5
Samsung самый лучший!,5
,1
Купил телефон А6 2018 года. Просто класс,5
"Өте жеңіл, ыңғайлы. Керемет.",5
Басқаша айтқанда өз бағасына лайық телефон. ,4
"Что можно сказать,пока все отлично, 2018 года новый выпуск всегда отлично, в оригинале",5
"Отличный телефон, довольна вполне",5
Для жены пойдет.,2
,5
Спасибо,4
Очень хороший телефон! Я рада покупке!,5
Өте керемет,5
Рахмет сіздерге. Мағат қатты ұнады және төлем шарттары да өте жеңіл,5
"Отличный смартфон, мне понравился.",5
Так себе телефон/,1
,3
,5
,5
"Этот телефон я купила для дочери. Думаю, что она для себя выбрала качественный и многофункциональный телефон.",5
"Берите не думайте даже! Самый нормальный смартфон за последние 2 года. Супруга загорелась, тоже такой хочет теперь. Придётся приобретать и для супруги. На витрине одно! А когда в руках - совсем другое дело. Огромное спасибо Каспи магазину за возможность сэкономить.",5
,3
Товар хорош,5
,5
,3
Покупайте самсунг А6,5
Керемет!,3
,2
"Хороший телефон. Удивило, что почти как S серия.  Всем рекомендую, отличный телефон по доступной цене. Не 1k $ как s9",5
,5
,5
"Не жалею, что купил",5
Вообще класс,5
,5
"Спасибо за телефон, очень понравился",5
"Супер
Рекомендую",5
Классно,5
,5
"Телефон А6 очень понравился, отличная модель. Доволен!",5
Приобретали товар дочери. В целом ребенок доволен. Спасибо Каспи Банку за такую услугу!,4
,5
,5
"Очень хороший телефон, отличный!",5
"Спасибо большое в первую очередь Каспи Магазину за такую возможность купить великолепную и красивую модель этого года. И самое главное, очень удобную. И хочу отметить, что магазин U4U Company всегда радует меня. Всем спасибо большое. Смартфон очень радует меня, это мини Samsung Galaxy S8.",5
,5
Спасибо за обслуживание Каспи Банку),5
"Достоин своей цены. Не хватает кнопок ""домой"" и ""назад"" снизу, они вынесены на экран.",5
"Думает долго, не советую покупать",1
Супер,5
,5
,5
"По начинке лично меня все устраивает, камера отличная, куча функций.",5
"Хороший телефон, не глючит, не зависает. Персонал по обслуживанию хороший",5
,5
,5
"Сама люблю Самсунг, у них качество, что дает веру, покупая их телефоны, что он будет служить тебе лет 5, это точно, пишу на своем опыте. Пока привыкаю обратно к самсунгу до этого у меня был мейзу. Супер, а А6 вообще классный",5
,5
,5
,5
,5
,5
,5
"Самый лучший, крутой смартфон",5
,3
,5
"Крутой смартфон, советую всем!",5
Отличный,5
,5
"Очень хороший телефон, удобная модель. Мужу понравилось",5
"В целом хороший телефон, советую. Твердая 4",4
,5
,5
"Телефон ұнады, өте керемет",5
"Во-первых, телефон отличный. Во-вторых, первого хватает. Берите, не прогадаете.",5
,5
,5
,5
,5
,5
,5
,5
"Отличный телефон, пользуюсь уже 10 месяцев, все отлично",5
"Өте керемет, сапалы, ыңғайлы телефон, бізге қатты ұнады.",5
,5
"Телефон жақсы, ұнады",5
"Все отлично, мне нравится",5
"Хороший товар, купили 3 штуки.",5
"Телефон прелесть, купила мужу,  ему понравилось",5
,5
,5
,5
,5
,5
,5
,5
Жақсы смартфон. Каспиге рахмет. Kaspi Жұмада үлгердім алып. Алуға болады. Бағасына лайық,5
"Очень хороший телефон, мне нравится",5
Телефон маған өте ұнады. Жақсы телефон.,5
Телефон вполне хорошо во всем,5
Продавец супер! Спасибо!),5
"Жақсы телефон, маған қатты ұнады",5
,5
"Очень хороший телефон. Каспи Магазин просто, супер спасибо вам",5
"Берите, не пожалеете",5
,5
"Отличная модель, мне самому нравится Самсунг. Покупайте! Не пожалеете! Советую!",5
Телефон неплохой,1
Хороший аппарат!),5
"Телефон как телефон. Ничего особенного. Почему 4 звезды, так потому что прежний мой телефон (LG K8) был лучше",4
"Отличный, телефон! И ещё более отличное обслуживание!",5
,5
"Телефон хороший, но не смогли скачать Ватсап, ВКонтакте и другие соцсети, пока не очистили полностью телефон и не перезагрузили",2
"Жалпы жақсы телефон деп, немерем таңдап алды, оған өте ұнады, ризамыз. Рахмет Каспи Магазинге, және клиентпен жұмыс жасап отырған менеджерлеге, бәріне алғысым шексіз. Шарықтай бер, Каспи!",5
Хороший телефон за такую цену,5
,4
,4
,5
Все функции удобные.,5
,5
,5
"Телефон хороший, покупали мужу, очень понравился, советуем",5
,5
,5
,1
,5
,4
,4
,5
,5
Очень хороший телефон,5
,2
"Небольшой, удобный",5
Супер. Никаких проблем,5
,5
"Но даже наушники не испортили восхищения телефоном, очень довольна покупкой, всё супер, всем советую, хороший! Спасибо Каспи за то, что можно не выходя из дома оформить и получить кредит!",5
"Здравствуйте. Спасибо, очень хороший телефон.",5
Телефон очень понравился,5
,5
Супер,5
Отлично все,5
Отличный телефон. Спасибо Каспи,5
"Год пользуюсь, очень хороший смартфон А6",5
,5
Качественно. Быстро. Удобно,5
,5
,5
,5
,5
,5
,5
Өте керемет.,5
,5
,5
,5
,5
,5
,5
,4
,5
,5
,5
,5
Просто супер,5
,5
,4
,1
Хорошо,5
"Товар достойный, все устраивает!",5
"Всё нормально было, хорошо",5
,5
Соответствует всем ожиданиям!,5
"Товар очень понравился, всем советую",5
,5
Очень довольна результатом работы телефона. Спасибо.,5
,5
"Супер телефон, мне очень очень сильно понравился, спасибо вам.",5
,5
"Телефон без нареканий, отлично работает. Минусов нет",5
Рахмет Каспи Магазинге,5
,5
,5
,5
,5
"Очень нравится, отлично работает",5
Маған ұнады. Жақсы смартфон. Көңіліме ұнамаған ештеңе жоқ. Сатушы да тез әрі сыпайы  сөйлесті. Рахмет.,5
"Товар отличный, через Каспи мы три смартфона взяли, мне лично очень нравится. Функции удобные",5
,5
,5
"Телефон был куплен ребенку для работы в связке с непрерывным мониторингом глюкозы. Теперь сахар под контролем,  ребенок доволен, а я спокойна.)",5
,5
,5
,5
,5
,5
"Спасибо, нам понравилось",4
,5
"Не покупайте, экран отстой. И вернуть не сможете.",1
"Мне очень понравился, хороший телефон",5
,5
"Лично я очень доволен телефоном, никаких замечаний нет, всё меня устраивает.",5
Спасибо вам большое,5
,1
Очень хороший смартфон,5
"Берите, не пожалеете. Отличный телефон за такую цену.",5
,5
,5
,5
,5
"Отличный телефон, рекомендую. Все окей, спасибо Каспи и магазину Mobil Plus",5
"Мне очень понравилось, спасибо",5
,5
Очень легкий и небольшой,5
Хороший телефон за такие деньги,5
Всем советую,5
,5
,5
"Өте керемет, бұлай тез аламын деп ойламадым. Рахмет барлық қызметкерлерге. Телефоным өзіме қатты ұнады.",5
,5
"Все ок. Бегает, как олимпийский атлет!",5
,5
,5
Өте жақсы телефон. Каспи Магазинге рахмет,5
,5
,5
,4
Все супер,5
"Подарил сестре, вроде довольна. Претензий нет) Доставка быстрая, очень хорошо.",5
,5
"Спасибо, хороший телефон",5
Средний смартфон,5
,5
Спасибо,5
Спасибо!,5
,5
Все хорошо.,5
,5
,5
"Мне очень понравилось, и цена тоже, быстро оформили",5
"Очень хороший, всем советую",5
,4
,5
"Телефон пришел точно в день, когда был указан. Телефон был запечатан, оригинал. Лучшая цена была на тот момент.",5
"Телефон неплохой, но А5 намного лучше по качеству и по сборке, чем А6",5
Өте керемет.,5
,5
,5
"Отличный телефон. Купил брату, он довольный ходит, пользуется.",5
,5
,5
"Продавец очень приятный. Все объяснил показал. Очень вежливый, внимательный персонал",5
Отличный телефон.),5
,5
Супер телефон,5
,5
Сервис отличный. Телефон пока нормально работает. Нет проблем.,5
"Смартфон шикарный, советую всем)",5
Телефон самсунг А6 ұнады. Минусы әзірге жоқ. Алуға болады,5
Был куплен в подарок! Спасибо. Все довольны,5
,5
Өзінің бағасына лайықты,5
,5
,5
,5
Товар пришёл вовремя.,5
"Сын успел потерять на следующий день после покупки. Но благодаря защите блокировки, вор не успел отключить телефон, быстро нашли. Спасибо за заботу о клиенте.",4
,5
Всем советую.,5
,5
Все понравилось. ,5
Советую.,5
,5
Всё хорошо.,5
,5
,5
"Покупала мужу в подарок, он очень доволен. Рекомендую. Спасибо Kaspi.kz. ",4
Цена очень даже адекватная. Считаю эту модель наилучшим вариантом.,5
"Zhaqsy telefon, unady. Satushylar keremet, oz zhumysyn zhaqsy atqarady",5
,4
,5
,5
Жақсы телефон. Өзіме ынғайлы,5
Рекомендую!,5
,5
Мне понравился.,5
,4
,5
"Приобрела в магазине Нурсет, сотрудники вежливые. Заказала черный, потом синего цвета захотелось. Поменяли без лишних вопросов.",5
,5
"Жақсы телефон, ұнады. Жолдасыма алып бердім. Анық, тауар көңілден шықты.",4
,5
,5
,5
,5
,5
"Телефон брала для дочери, она довольна.",5
,5
"Отличная работа, быстрая обратная связь.",5
,5
,5
,5
"Быстро доставили, телефон брали маме. Все нравится.",5
Обслуживание довольна.,5
,5
Телефон понравился.,5
Отличное качество.,5
,5
,5
,5
Рекомендую. Бюджетный вариант со всеми фишками современных смартфонов.,5
,5
Өте жақсы телефон,5
,5
"Телефон отличный, муж рад, покупала в подарок. И спасибо Каспи! ",5
"В общем, телефон соответствует и по цене, и по качеству, не разочаруетесь",5
"Покупал маме, понравилось советую!",5
"Телефон превзошел все мои ожидания! Очень понравился, шустро работает! Телефон соответствует заявленным характеристикам! Спасибо",5
,5
,5
"Ote jaksi telefon, ari tyimdi, uakit unemdeisin, ozderi akelip beredi. Kaspige rahmet",4
,5
,5
,5
"Покупайте, не пожалеете",5
Отличный телефон!,5
"Телефон хорошо, отлично работает, понравилось",5
"Телефон хороший, оправдал ожидания",5
"Доставку произвели в короткий срок, за что благодарен.",5
Хороший телефон,5
"Все отлично работает, бабушка очень довольна.",5
"Спасибо большое за телефон, мне очень понравился",5
Өте керемет. Күшті телефон,5
Все супер,4
"Производство Вьетнам, я думала, будет Корея",5
,5
,5
,5
,5
,5
"Очень хороший телефон, мне лично понравилось. И вам советую.",4
,5
,5
,5
,5
"Просто классно, я очень довольна",5
,5
"Обслуживание оперативное, пошли навстречу с доставкой раньше заявленной даты.",5
Телефон соответствуют своей цене!,5
,5
,5
,5
"Очень хороший телефон, мне очень понравилось, спасибо большое",5
"Өте күшті, жақсы. Маған ұнады, керемет",5
,5
"Все отлично. Всем рекомендую! Не пожалеете, минусов еще не видели.",5
"Оформил онлайн, доставили день в день, очень удобно!",5
,5
,5
"Жақсы телефон, тез қуатталады, ұнады сыйлығым.",5
Супер телефон!,5
,5
"Өте жақсы, рақмет!",5
"Кроме аккумулятора, всё хорошо",5
"Просто супер, спасибо",5
"Тамаша, керемет, супер",5
,5
"Отличный телефон, брала в подарок папе. Он очень доволен.",5
Супер телефон!,5
,5
,5
,5
"Телефон купили в подарок. Очень понравился. Каспи, вы супер! Быстро, оперативно, качественно! Спасибо!",5
,5
"Хороший телефон, мне понравился",5
,5
,4
,5
Пока все нравится,5
,5
,5
"Купила в подарок, сестренка довольна)",5
Отличный телефон. Очень довольна покупкой и обслуживанием продавца,5
,5
,4
Бюджетный телефон.,5
Очень понравилось. Спасибо Kaspi за возможность и за приемлемые цены,5
,5
"Что сказать, дорого за такой бюджетный вариант.",5
Отлично. Спасибо,5
,5
Очень понравилось,5
,5
,5
Хороший смартфон,5
"Отличный телефон, просто супер.",5
Но в целом телефон отличный,5
Отличный смартфон!,5
"Советую купить, телефон что надо! Всё в нём отлично!",5
,5
,5
,5
Маме понравилось,5
,5
Телефон вроде нормальный. Маме нравится,5
"Очень хороший телефон, я мужу брала, ему очень понравилось. Советую всем. Спасибо Kaspi  Магазину.",5
Супер! Мама довольна,5
Хороший смартфон,4
Очень хороший аппарат. Сын доволен.,5
Быстро и качественно,5
,5
"Телефон хороший, понравился",4
"Мужу понравился, хороший телефон. Больше доверяем самсунгу, чем китайским маркам",5
Сіздерге үлкен рахмет. Телефон бізге ұнады. Сапасы керемет. Курьер Актөбеге жеткізіп берді.,5
Мне нравится этот телефон. Дочке купила.,5
Всё прекрасно работает.,5
"Очень хороший телефон, супруге понравился, брал в подарок.",5
,5
,5
,5
"Оба купила в рассрочку на Каспи, чтобы мы делали без вас?) Спасибо",4
,5
"Покупала маме, очень понравился. Доставили даже раньше срока!",5
Через интернет-магазин дешевле,5
,5
,5
"Күшті, атама ұнады бұл сыйлық",5
"Жақсы телефон екен, анама ұнады. Сатып алыңыздар, өкінбейсіздер",5
Неплохой телефон,5
"Очень хороший телефон, жене понравился",5
,5
"Телефон хороший, понравился. Доставка есть, тоже отлично",5
,5
Хорошо. Мне понравилось,5
Все хорошо. Качественный,5
,5
"Супер. Купила родителям, очень довольны",5
Без лишних слов,5
,5
Отличный телефон. Мне понравилось,5
Мне понравилось,4
"Не додумалась включить ещё чехол, частенько устраивали бы рассрочку на 12 месяцев. Заказывала с Алматы, ждала 11 марта, доставили  в Жанаозен (Мангистауская обл.) 4 марта. Честно говоря, боялась брать не у зарекомендованных магазинов, но качеством довольна. Спасибо Каспи",5
,5
"Очень понравился, всем советую",5
Өте керемет телефон екен,5
,5
,5
,5
"Я доволен покупкой, хочу сказать спасибо продавцам, они были добры, приятно, когда к тебе относятся с уважением. Я никогда не брал товары Сулпаке, вот теперь буду брать только у вас!",5
"Всё шикарно, советую всем!",5
"Отличный телефон, мне понравилось",5
,5
Отличный телефон. Взял в подарок жене. Ей нравится),5
Мне очень удобно,5
"Все хорошо, меня устраивает, оправдало ожидания. Классный товар, мечтал о таком",5
,5
"Мне очень понравилось, удобно.",5
"Хорошо, качество идеальное",5
Хороший телефон. Мне понравилось,5
"Пока нормально работает, хороший дизайн, у меня был g5 2016 г, с ним удобно",4
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,4
,4
,5
Мои ожидания оправданы!,5
"Купили месяц назад, работает отлично! Спасибо, очень довольны!",5
"Телефон отличный, берем уже второй такой телефон, оба идеально работают",5
"Покупала сыну, очень удобный телефон, мне сильно понравился. Спасибо Каспи, действительно все условия сделали для нас",5
"Samsung А6 очень хороший телефон, мне нравится. Спасибо Каспи!",5
,5
,5
Взяла телефон дочери. Качество изображения на высоком уровне. Все понравилось. Дочь довольна.,5
,5
,5
,5
"Очень хороший смартфон, много памяти. Спасибо за предложение такого товара",5
Свою цену оправдывает),5
"Отличный телефон, всё просто супер. Спасибо, ни капельки не жалею!",5
"Өте жақсы телефон, маған ұнады",5
"Доставкой очень довольны, так как привезли на два дня раньше, и курьер оказался очень вежливым. Зовут Рамазан, очень приятный парень. Успел даже прорекламировать нам магазин) Кстати, взяли по самой выгодной цене",5
,5
"Я думал сначала, что так себе телефон, но как его взял в руки, мнение свое поменял. Телефон супер на все 100%",5
,5
,4
"Очень хороший телефон, всем советую",5
,5
"Советую всем приобрести такой телефон, и по цене недорогой, чем всякие айфоны.",5
,5
Телефоном доволен. Соответствует характеристикам. Рекомендую,5
,4
,5
"Если честно, я только-только начала разбираться. Телефон неплохой.",5
,5
Хотелось бы иметь кроме гарантии потребителя (12 дней) ещё гарантию продавца или производителя.,5
"Сыйлыққа алған едім, телефон ұнады. Сапасы да жақсы, жеткізуі уақытынан ерте болды, қуантарлық әрине. Самсунг маркасы маған қатты ұнайды, өзімде Самсунг А8+, бірақ А6-те қалыспайды сапасы жағынан. Сатып алған адам өкінбейді. Каспи Магазинге алағысым шексіз",5
,5
Супер,5
"Хороший, доступный по цене телефон. Оправдал свою цену! Всем советую. Удачи в покупке",4
"Все очень понравилось. В общем, берите этот телефон и не пожалеете",5
Телефон отлично работает. Все устраивает.,5
"Очень удобный и крутой смартфон, спасибо разработчикам",5
,5
,5
,5
Тауар жақсы.,4
,5
Пока изучаю.,5
Прекрасный девайс! Всем доволен,5
Сыну очень понравился. Спасибо,5
"Купила мужу в подарок, все понравилось, остались довольны! Спасибо",5
,4
,5
"Телефон очень хороший, нас всё устраивает",5
,5
"Очень рада, телефон отличный.  Всем довольна. Спасибо Каспи.",5
Телефон өте ыңғайлы. Негізгі жиен ініме туылған күніне алғанмын. Қуанып қалды. Рахмет.,5
,5
"Ote jaksy, bagasy arzan. Eshkandai minusy jok. Alganyma rizamyn.",5
Телефон отличный. Правда хрупкий. Обязательно нужны чехол и стекло с первого дня. Камера отличная! Брала в подарок супругу. Он доволен очень.,5
,5
"Все отлично, телефон вообще супер!",5
Недавно взял. Изучаю. Пока нормально.,5
,5
Пользуюсь данным смартфоном две недели и могу порекомендовать.,5
,5
,5
"Телефон хороший, но чехол и стекло советую купить сразу! Без чехла скользит",5
И очень удобно сидя дома покупать телефон.,5
,4
Всем рекомендую. Телефон просто супер.,5
"Купили в подарок, мои надежды оправдались.",5
,5
Все отлично,5
Быстрая доставка. Телефон крутой за такую цену!,5
,5
"Телефон отличный, спасибо Каспи",5
"Товар хороший, мне очень понравилось, спасибо вам большое",5
,5
Все устраивает. Все супер.,5
,5
"Хороший телефон, соответствует своей цене. Спасибо Kaspi за умное приложение Kaspi.kz",4
"Телефон брали младшему брату, он в восторге. Телефон своих денег стоит.",5
,5
Хороший телефон. Все отлично,5
,5
"Все отлично работает, спасибо большое",5
,5
,5
Телефон хороший.,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
"Өте керемет. Рахмет сіздерге, маған ұнады",5
,5
,5
"Очень удобный, компактный телефон!",5
,5
,5
,5
Тамаша!,5
"Все отлично, работает на ""ура"". Ну, Самсунг не подвел, как и ожидалось!",5
Очень хороший смартфон!,5
Супер!,5
,5
,5
,5
Все отлично!,5
Все идеально.,5
,5
,4
Покупка просто супер!,5
,5
коп,5
,5
,5
"Телефон отличный, компактный. Мне очень понравилось. Спасибо, Каспи.kz!",5
Жақсы.,5
,5
Классный дизайн.,5
,5
,5
,5
,4
,5
"Телефон өте жақсы, өте ыңғайлы",5
Отлично!,5
,5
,5
,5
,5
,5
,5
,5
"Телефон хороший, претензий нет.",5
,5
,5
Нормально!,5
,5
,5
,5
,5
Обалденный телефон!,5
,4
,5
,5
,5
,5
Хороший телефон. Мне понравилось.,5
,5
Отлично работает! Минусов нет.,5
Просто супер! Отлично работает.,5
,5
,5
Супер.,5
"Пользоваться можно, дисплей отличный.",5
,5
,5
,5
"В общем, неплохой аппарат за эти деньги, но если честно, можно было бы и наворотов побольше сделать за такие деньги.",4
Самые лучшие товары у вас!,5
Удобный.,5
,5
,5
"Я довольна, цена оправдана!",5
"Телефон очень удобный, отличный, мне нравится. Всем советую. Практичный.",5
,4
,5
,5
,5
Очень хороший телефон!,5
,5
,5
Керемет!,5
"Супер, даже лучше чем А8!",5
Мне нравятся все модели Самсунг!,5
,5
,5
"Не плохой и не идеальный аппарат, цена немножко завышена.",4
,5
"Очень хороший, красивый дизайн, работает хорошо. Во всем устраивает и нравится.",5
Товар просто супер. ,5
"Бәрі жақсы жұмыс жасайды, маған ұнады. Алсаңыздар, өкінбейсіздер",5
,5
"Подарил племяннице, очень довольна.)",5
"Хороший телефон, не виснет, не выдаёт всяких ошибок..",5
"Я рада, что выбрала Самсунг А6, очень понравилось",5
Очень хороший выбор. Просто супер. Все нравится,5
"Обслуживание удобное, забрала телефон быстро и без головоломки",5
,5
,5
Обслуживание очень быстрое и качественное.,5
"Брали в подарок для мамы. Хороший телефон, все нравится",5
,5
"Өте тамаша, ұнады.",5
,5
,5
"Жаль, что чехла нет в комплекте.",5
,5
,5
"Всё устраивает, жалоб нет.",5
,5
,5
,5
,5
,5
Покупкой довольна.,5
Все на высшем уровне.,5
,5
,5
,5
,5
,5
Хорошо!,5
,5
,5
,5
Супер!,5
Рекомендую. Я купила для сына. Он очень доволен.,5
Очень крутой мобильный!,5
Маған қатты ұнады,5
,5
,5
,5
"Я не себе купила, а братишке. Но он доволен. Значит, товар хороший.",4
Оценка - 5!,5
,5
Менің көңілімнен шықты.,5
,5
А,4
,5
А так всё хорошо. Мне понравилось,5
Все отлично работает. Спасибо,5
,4
Все круто,5
"Телефон брал сыну, ему понравилось. Спасибо Каспи",5
,5
"Телефон просто супер, всем советую.",5
Телефон супер. Всё как надо,5
"Отличный телефон, друзья хвалят. Очень нравится",5
Супер,5
,5
"Телефон приобрела сыну, ему все понравилось! Мне понравилось обслуживание, быстро и в срок.",5
Телефон оправдал мои ожидания. Не хуже айфона,5
Отлично,5
"Разблокировка по пальцу, по лицу, по коду - очень интересно",5
,5
,5
,5
Өте жақсы. Өзіме ұнайды,5
Супер!,5
,5
Товар понравился на 100%.,5
Өте күшті,5
Главное - качественно.,5
"Камера супер. Удобный интерфейс, дизайн и вообще практичный телефон.",5
,5
Мне очень нравится.,5
"Отличный товар и удобный сервис.
Первый раз через интернет магазин оформляла - очень быстро, удобно, понятно.",5
"Каспи, рахмет!",5
Бәрі жақсы,5
,5
Отлично!,5
,5
Рекомендую!,5
,5
Товар хороший. Хорошее качество.,5
Отлично.,5
,5
"Жақсы телефон, ұнады",5
Все хорошо.,5
,5
"Удобный сервис, быстрая доставка.",5
,5
,5
,5
,5
Хороший.,5
,5
,5
,5
,5
Отличный смартфон по приемлемой цене.,5
"Отличный смартфон, отличный дизайн. А6 это как ауди А6, которая у меня была. ",5
Товар отличный!,5
,5
Очень удобный. Скорость классная. Вообще слов нет,5
,5
,5
"Очень классный телефон, ничем не уступает а8",5
"Все понравилось, телефон хороший",5
,5
"Отличный телефон, в руке лежит как надо. Брал в подарок, очень понравился",5
"Телефон супер, работает отлично!",5
"Жақсы телефон, жылмадығы мықты",5
Телефон супер! Превзошел все мои ожидания,5
"Все отлично, спасибо",5
,5
"Отличный телефон, отлично работает! Очень понравился!",5
"Рахмет, маған ұнады",5
,5
,5
Замечательный смартфон. Очень понравился.,5
,5
"Купила в подарок на новый год дочке. Телефон понравился - дизайн, качество отличные! Благодарю мой любимый банк за телефон и всё остальное!",5
Спасибо Каспи Магазину за оперативность и удобство,5
Супер!,5
"Я рада, что эту модель смартфона выбрала в подарок брату и снохе",5
Крутой телефон,5
,4
"Товар хороший, всем советую.",5
Очень хорошо.,5
Jaksy,5
Хорошо.,5
,5
,5
,5
Телефон супер! Мне нравится. Продавцам спасибо!,5
,5
,5
"Утром заказал, в обед взял! Ставлю 5",5
Тез жеткізілді. Өте жақсы смартфон,5
,5
,5
,5
Удобный экран.,5
,5
"Советую всем, хороший телефон!",5
,5
Просто супер!,5
Вроде бы неплохой телефон. Камера точно понравилась. Снимки хорошие.,5
Еще бы чехол и защитное стекло добавили бы в придачу.,4
Отлично!,5
"Хороший телефон, мне нравится.",5
,5
Понравился телефон.,4
Өте жақсы телефон.,5
,5
,5
Мне очень понравился!,5
,5
"Мне понравилось, отличный смартфон.",5
Качественный и по самой низкой цене.,5
,5
"Өте жақсы жұмыс жасайды. Бір сөзбен айтқанда, керемет телефон.",5
,5
"Уақытынан ерте келді, 5 күнде Алматыдан Сарыағашқа.",4
,5
,5
,5
Отличный телефон),5
,5
,5
"Мінсіз телефон, интернет жылдамдығы жоғары",5
,5
"Всё супер, рекомендую.",5
,5
,5
Я доволен!,5
,5
,5
,5
Хороший телефон.,5
,5
"Мен ініме сыйлыққа алып бердім, інім жақсы деп жатыр",5
,5
,5
Мне нравится.,5
,5
,5
,5
,4
,5
,5
Каспи всегда на высоте!,5
,5
,5
Спасибо!,5
,5
,5
,5
,5
,5
Все отлично!,5
Очень хороший!,5
Отлично работает!,5
,5
,4
"Идеально, все хорошо работает, я рада и довольна!",5
Замечательный телефон.,5
"Супер, нет слов",4
"Спасибо, Каспи! Я доволен!",5
,5
Супер!,5
Отличный.,5
"Из того, что выбирали за эту стоимость, он оказался лучшим вариантом, даже с учётом минусов прошивки. Есть сервисный Самсунг центр, который оперативно все решает, бесплатно, по гарантии и это большой плюс. Рекомендуется к покупке.",4
Брал телефон в подарок! Подарком довольны!,5
,5
,5
,5
,5
Удобный.,5
,5
,5
,5
Слов нет.,5
,5
,5
"Күшті екен, маған ұнады, еш мін жоқ ",5
Әзірге ұнап жатыр,4
,5
,5
"Отлично работает, грузит! Довольна всем!",5
,5
,5
,5
,5
"Спасибо вам, Каспи, я всегда с вами.",5
,4
,5
,5
,5
,5
Все отлично!,5
Всё супер!,5
"Жақсы телефон, ұнады",5
,5
,5
Нет слов!,5
Жолдасыма ұнады. Өте жақсы,5
,5
Всё нравится.,5
,1
Супер все!,5
Все отлично!,5
,5
Отличный.,4
,5
"Берите, не пожалеете. Батарею держит отлично.",5
,5
,5
,5
,5
,5
,5
Жақсы телефон,5
,5
,5
Все шикарно.,5
,5
,5
"Звучание музыки на 3, в остальном нормально.",4
"Өте керемет телефон, ұстағанға қолайлы, маған ұнады",5
,5
,5
Спасибо!,5
,5
"Маған бәрі ұнады. Көптен алғым кеп жүрген телефон еді, ойламаған жерден Каспи арқылы қолым жетті және Nurset дүкеніне де рахмет.",5
Өте жақсы смартфон.,5
Хороший телефон.,5
,5
"Жақсы телефон, ұнады, бағасына татиді",5
Спасибо,5
,5
,5
,4
Кушті.,5
,5
"Дизайн красивый, стильный. Большой экран. Хороший вариант для подарка.",4
,5
,5
,5
Всё отлично.,5
,5
Отлично!,5
"Саламатсыздарма, Kaspi.kz. Сіздерге көп-көп рахмет айтамын. Халыққа адал және тез қызмет көрсеткендеріңіз үшін. Сіздер арқылы алған ұялы телефон галакси а6 өте қатты көңілімнен шықты. Жұмыстарыңызға табыс тілеймін.",5
,5
,5
Рекомендую! Еще пару лет минимум телефон будет в тренде!,5
,5
Очень хороший телефон!,5
меня все устраивает.,5
Рекомендую!,5
Классный телефон!,5
Все ок.,5
,5
,5
,5
"Прекрасный телефон, дочери понравился, без изъянов",5
Очень хороший телефон.,5
,5
,5
"Отличный телефон, доставка быстрая и удобная",5
Советую,5
,5
,4
,5
,5
,5
,5
,5
,5
Просто супер.,5
,5
"Покупайте, не пожалеете.",5
,5
,5
Всё супер!,5
"Телефон удобный, небольшой. Классный в управлении, пользоваться просто одно удовольствие.",5
,5
Советую приобрести,5
,5
Очень хороший телефон,5
,5
,5
Мне нравилось,5
,5
"Удобный, классный.",5
,5
,5
"Спасибо большое, я очень довольна!",5
Отличный телофон!,5
Камера класс!,5
Буду  еще  заказывать!,5
"Покупкой довольна, все очень понравилось, телефон стоит своей цены. Спасибо Каспи Магазину",5
,5
"Все нравится. Ходили в Технодом, там эта модель стоит 99 000 тг, а через Каспи Магазин нам привезли домой за 83 400 тг, экономия 15 000 тг. Зачем переплачивать)",5
"Шикарный телефон. Всё понравилось в этом телефоне, и даже больше)",5
"Хочу отметить курьера магазина ""MARTI"" Еркына - очень вежливый, отзывчивый, шустрый молодой человек. Но очень недовольна оператором магазина ""MARTI"" Томирис - грубая, нервная, хамка, я бы такую уволила! Только портит лицо компании. А так, что касается телефона, очень-очень довольна",5
,5
Күшті,5
"Хороший телефон, стоит своих денег. Все отлично работает",5
Без минусов,5
"Качественный, мне нравится",5
Телефон супер. Рекомендую вам,5
Очень хороший телефон! Самый лучший!,5
Качество хорошее.,5
,5
,5
"Корпус металлический, стильный. Хороший телефон!",5
,5
,5
,5
Спасибо Каспи Банк!,5
Супер,5
,5
,5
,5
,5
,5
Все отлично,5
Очень хороший телефон,5
,5
Очень хороший гаджет. Цена и качество соответствуют! Всем советую!,5
"Удобный телефон, рекомендую!",5
,5
Отлично!,5
"Хороший телефон, мне нравится. Никаких минусов нет. Что говорить. Телефон как телефон, вот и все",5
Пока что все нормально,5
,5
Брали для сына. Он очень доволен.,5
Рекомендую всем,5
"Меня всё полностью устраивает, очень классный  смартфон",5
Спасибо за доставку.,5
,5
,5
Брал ребёнку. Ребёнок в восторге.,5
Мне очень понравилось,5
Жолдасыма алғанмын туған күніне. Интернетке кіргізген кезде қатты қызып кетті. Кішкене қорқып қалдым. Қазір жақсы ұстап жүр сияқты. Қуанышты. Рахмет,5
"Телефон отличный. Мне очень понравилось, что искать ничего не надо. Ну вообще усовершенствован. И такие программы. Очень понравилось. Покупайте.",5
,5
"А главное, как удобно придумали онлайн-кредит. Быстро, прям до дверей, не выходя из дома, и вуаля - телефончик уже в руках! Очень классно всё! Спасибо большое Каспи Банку за такую услугу!",5
Телефон просто супер,5
